stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,agency_id,jurisdiction_id,location_type,parent_station,relative_position,cardinal_direction,wheelchair_boarding,primary_street,address_range,cross_location
7214,F724,Merryturn at Retana,This flag stop (#F724) is southbound on the 400 block of Merryturn after Retana,43.091885,-89.291214,MTS,CMAD,0,,1,180,1,Merryturn,400,Retana
7325,F725,S Thompson at Rustic Wood,This flag stop (#F725) is northbound on the 1999 block of S Thompson after Rustic Wood,43.07072,-89.281786,MTS,CMAD,0,,1,0,0,S Thompson,1999,Rustic Wood
7526,F726,North Star at Orion,This flag stop (#F726) is southbound on the 738 block of North Star before Orion,43.088291,-89.278947,MTS,CMAD,0,,3,180,1,North Star,738,Orion
7830,F730,Inwood at Open Wood,This flag stop (#F730) is southbound on the 900 block of Inwood after Open Wood,43.0858,-89.294349,MTS,CMAD,0,,1,180,0,Inwood,900,Open Wood
7931,F731,North Star at Orion,This flag stop (#F731) is northbound on the 741 block of North Star before Orion,43.087951,-89.279047,MTS,CMAD,0,,3,0,1,North Star,741,Orion
7343,F733,Starker at Angel Crest,This flag stop (#F733) is eastbound on the 4799 block of Starker before Angel Crest,43.076835,-89.299835,MTS,CMAD,0,,3,90,1,Starker,4799,Angel Crest
7513,F735,Starker at Woodvale,This flag stop (#F735) is eastbound on the 4999 block of Starker before Woodvale,43.076921,-89.295995,MTS,CMAD,0,,3,90,1,Starker,4999,Woodvale
7836,F736,Acewood at Martha,This flag stop (#F736) is southbound on the 900 block of Acewood after Martha,43.085728,-89.303363,MTS,CMAD,0,,1,180,1,Acewood,900,Martha
7369,F739,Acewood at Goldfinch,This flag stop (#F739) is northbound on the 701 block of Acewood before Goldfinch,43.088431,-89.302617,MTS,CMAD,0,,3,0,0,Acewood,701,Goldfinch
7840,F740,S Thompson at Grafton,This flag stop (#F740) is southbound on the 1504 block of S Thompson before Grafton,43.076889,-89.28286,MTS,CMAD,0,,3,180,1,S Thompson,1504,Grafton
7443,F743,North Star at Copernicus,This flag stop (#F743) is northbound on the 621 block of North Star before Copernicus,43.089283,-89.276871,MTS,CMAD,0,,3,0,0,North Star,621,Copernicus
7944,F744,Amnicon at Wyalusing,This flag stop (#F744) is southbound on the 700 block of Amnicon after Wyalusing,43.089148,-89.261091,MTS,CMAD,0,,1,180,0,Amnicon,700,Wyalusing
7415,F745,North Star at Cottage Grove,This flag stop (#F745) is northbound on the 999 block of North Star after Cottage Grove,43.084916,-89.279498,MTS,CMAD,0,,1,0,1,North Star,999,Cottage Grove
7447,F747,Merryturn at Retana,This flag stop (#F747) is northbound on the 401 block of Merryturn before Retana,43.092019,-89.290917,MTS,CMAD,0,,3,0,1,Merryturn,401,Retana
7550,F750,S Thompson at Forge,This flag stop (#F750) is westbound on the 2198 block of S Thompson before Forge,43.066532,-89.283794,MTS,CMAD,0,,3,270,0,S Thompson,2198,Forge
7151,F751,S Thompson at 1309,This flag stop (#F751) is northbound on the 1309 block of S Thompson adjacent 1309,43.079683,-89.283323,MTS,CMAD,0,,2,0,1,S Thompson,1309,1309
7531,F753,North Star at Dominion,This flag stop (#F753) is northbound on the 501 block of North Star before Dominion,43.091286,-89.274891,MTS,CMAD,0,,3,0,0,North Star,501,Dominion
7154,F754,Merryturn at Kevins,This flag stop (#F754) is southbound on the 698 block of Merryturn before Kevins,43.088745,-89.29322,MTS,CMAD,0,,3,180,1,Merryturn,698,Kevins
7255,F755,S Thompson at E Buckeye,This flag stop (#F755) is northbound on the 1701 block of S Thompson after E Buckeye,43.073836,-89.282792,MTS,CMAD,0,,1,0,1,S Thompson,1701,E Buckeye
7156,F756,Acewood at Starker,This flag stop (#F756) is southbound on the 1498 block of Acewood before Starker,43.076981,-89.303514,MTS,CMAD,0,,3,180,1,Acewood,1498,Starker
7507,F757,S Thompson at Grafton,This flag stop (#F757) is northbound on the 1507 block of S Thompson before Grafton,43.076656,-89.282663,MTS,CMAD,0,,3,0,1,S Thompson,1507,Grafton
7258,F758,North Star at Copernicus,This flag stop (#F758) is southbound on the 620 block of North Star opposite Copernicus,43.089533,-89.27692,MTS,CMAD,0,,4,180,0,North Star,620,Copernicus
7760,F760,S Thompson at Rustic Wood,This flag stop (#F760) is southbound on the 2000 block of S Thompson after Rustic Wood,43.070129,-89.281874,MTS,CMAD,0,,1,180,0,S Thompson,2000,Rustic Wood
7624,F762,Severn at S Thompson,This flag stop (#F762) is westbound on the 5498 block of Severn after S Thompson,43.097523,-89.288548,MTS,CMAD,0,,1,270,1,Severn,5498,S Thompson
7163,F763,Dominion at Traveler,This flag stop (#F763) is eastbound on the 6301 block of Dominion after Traveler,43.091575,-89.269679,MTS,CMAD,0,,1,90,0,Dominion,6301,Traveler
7764,F764,Vondron at E Buckeye,This flag stop (#F764) is southbound on the 1800 block of Vondron after E Buckeye,43.073076,-89.291632,MTS,CMAD,0,,1,180,1,Vondron,1800,E Buckeye
7465,F765,Severn at S Thompson,This flag stop (#F765) is eastbound on the 5499 block of Severn before S Thompson,43.09746,-89.288165,MTS,CMAD,0,,3,90,1,Severn,5499,S Thompson
7766,F766,Starker at Vondron,This flag stop (#F766) is westbound on the 5198 block of Starker after Vondron,43.077194,-89.291884,MTS,CMAD,0,,1,270,1,Starker,5198,Vondron
7628,F768,Dominion at S Sprecher,This flag stop (#F768) is westbound on the 6498 block of Dominion after S Sprecher,43.091707,-89.267185,MTS,CMAD,0,,1,270,0,Dominion,6498,S Sprecher
7969,F769,Acewood at Onyx,This flag stop (#F769) is northbound on the 401 block of Acewood before Onyx,43.091779,-89.30208,MTS,CMAD,0,,3,0,1,Acewood,401,Onyx
7792,F772,S Thompson at E Buckeye,This flag stop (#F772) is southbound on the 1800 block of S Thompson after E Buckeye,43.073228,-89.283003,MTS,CMAD,0,,1,180,0,S Thompson,1800,E Buckeye
7733,F773,Merryturn at Kevins,This flag stop (#F773) is northbound on the 699 block of Merryturn after Kevins,43.08887,-89.292924,MTS,CMAD,0,,1,0,1,Merryturn,699,Kevins
7795,F775,Cottage Grove at S Sprecher,This flag stop (#F775) is eastbound on the 6499 block of Cottage Grove before S Sprecher,43.084777,-89.266978,MTS,CMAD,0,,3,90,0,Cottage Grove,6499,S Sprecher
7176,F776,Acewood at Cottage Grove,This flag stop (#F776) is southbound on the 1000 block of Acewood after Cottage Grove,43.083875,-89.303317,MTS,CMAD,0,,1,180,1,Acewood,1000,Cottage Grove
7377,F777,Dominion at Galileo,This flag stop (#F777) is eastbound on the 6201 block of Dominion after Galileo,43.091489,-89.272581,MTS,CMAD,0,,1,90,0,Dominion,6201,Galileo
7778,F778,North Star at Sharpsburg,This flag stop (#F778) is southbound on the 898 block of North Star before Sharpsburg,43.08583,-89.279817,MTS,CMAD,0,,3,180,1,North Star,898,Sharpsburg
7680,F780,S Thompson at 1306,This flag stop (#F780) is southbound on the 1306 block of S Thompson adjacent 1306,43.079486,-89.283546,MTS,CMAD,0,,2,180,1,S Thompson,1306,1306
7661,F781,S Thompson at Vondron,This flag stop (#F781) is eastbound on the 2299 block of S Thompson after Vondron,43.067193,-89.291076,MTS,CMAD,0,,1,90,0,S Thompson,2299,Vondron
7282,F782,Acewood at Leo,This flag stop (#F782) is southbound on the 1198 block of Acewood before Leo,43.080867,-89.303272,MTS,CMAD,0,,3,180,1,Acewood,1198,Leo
7814,F784,Dominion at Traveler,This flag stop (#F784) is westbound on the 6300 block of Dominion before Traveler,43.091781,-89.269864,MTS,CMAD,0,,3,270,0,Dominion,6300,Traveler
7895,F785,S Thompson at Forge,This flag stop (#F785) is eastbound on the 2201 block of S Thompson before Forge,43.066255,-89.284054,MTS,CMAD,0,,3,90,0,S Thompson,2201,Forge
7186,F786,S Thompson at Vondron,This flag stop (#F786) is westbound on the 2298 block of S Thompson before Vondron,43.067408,-89.291248,MTS,CMAD,0,,3,270,0,S Thompson,2298,Vondron
7188,F788,Starker at Angel Crest,This flag stop (#F788) is westbound on the 4798 block of Starker after Angel Crest,43.07705,-89.30002,MTS,CMAD,0,,1,270,1,Starker,4798,Angel Crest
7940,F790,North Star at Dominion,This flag stop (#F790) is southbound on the 500 block of North Star after Dominion,43.091152,-89.2752,MTS,CMAD,0,,1,180,0,North Star,500,Dominion
7912,F792,Acewood at Agate,This flag stop (#F792) is southbound on the 218 block of Acewood before Agate,43.094743,-89.302359,MTS,CMAD,0,,3,180,1,Acewood,218,Agate
7943,F793,Acewood at Agate,This flag stop (#F793) is northbound on the 219 block of Acewood after Agate,43.094877,-89.302063,MTS,CMAD,0,,1,0,1,Acewood,219,Agate
7925,F795,Acewood at Cottage Grove,This flag stop (#F795) is northbound on the 999 block of Acewood after Cottage Grove,43.084546,-89.302846,MTS,CMAD,0,,1,0,1,Acewood,999,Cottage Grove
7907,F797,Inwood at Open Wood,This flag stop (#F797) is northbound on the 901 block of Inwood before Open Wood,43.08597,-89.294114,MTS,CMAD,0,,3,0,1,Inwood,901,Open Wood
7898,F798,Acewood at Goldfinch,This flag stop (#F798) is southbound on the 698 block of Acewood before Goldfinch,43.088781,-89.302863,MTS,CMAD,0,,3,180,0,Acewood,698,Goldfinch
8602,F802,S Pleasant View at Waterbend,This flag stop (#F802) is southbound on the 1600 block of S Pleasant View after Waterbend,43.036247,-89.533135,MTS,CMAD,0,,1,180,1,S Pleasant View,1600,Waterbend
8604,F804,Hammersley at Gilbert,This flag stop (#F804) is westbound on the 5498 block of Hammersley before Gilbert,43.039246,-89.473236,MTS,CMAD,0,,3,270,1,Hammersley,5498,Gilbert
8306,F806,Manchester at Westin,This flag stop (#F806) is southbound on the 3498 block of Manchester before Westin,43.01094,-89.492517,MTS,CMAD,0,,3,180,1,Manchester,3498,Westin
8194,F814,McKenna at Lancaster,This flag stop (#F814) is southbound on the 2830 block of McKenna after Lancaster,43.021972,-89.503174,MTS,CMAD,0,,1,180,1,McKenna,2830,Lancaster
8915,F815,Hammersley at Frisch,This flag stop (#F815) is eastbound on the 6499 block of Hammersley after Frisch,43.038969,-89.492533,MTS,CMAD,0,,1,90,0,Hammersley,6499,Frisch
8817,F817,S Pleasant View at Waterbend,This flag stop (#F817) is northbound on the 1599 block of S Pleasant View after Waterbend,43.036972,-89.532816,MTS,CMAD,0,,1,0,1,S Pleasant View,1599,Waterbend
8919,F819,Prairie at Lomax,This flag stop (#F819) is northbound on the 1699 block of Prairie before Lomax,43.034522,-89.488507,MTS,CMAD,0,,3,0,1,Prairie,1699,Lomax
8261,F821,Raymond at Reetz,This flag stop (#F821) is eastbound on the 4901 block of Raymond after Reetz,43.031202,-89.461658,MTS,CMAD,0,,1,90,1,Raymond,4901,Reetz
8126,F826,S Pleasant View at Mid Town,This flag stop (#F826) is southbound on the 2000 block of S Pleasant View after Mid Town,43.030938,-89.533299,MTS,CMAD,0,,1,180,1,S Pleasant View,2000,Mid Town
8628,F828,Hammersley at Saalsaa,This flag stop (#F828) is westbound on the 6700 block of Hammersley after Saalsaa,43.039092,-89.496963,MTS,CMAD,0,,1,270,0,Hammersley,6700,Saalsaa
8239,F829,Prairie at Raymond,This flag stop (#F829) is northbound on the 1999 block of Prairie after Raymond,43.032212,-89.488615,MTS,CMAD,0,,1,0,1,Prairie,1999,Raymond
8361,F831,S Pleasant View at Ancient Oak,This flag stop (#F831) is northbound on the 799 block of S Pleasant View after Ancient Oak,43.04349,-89.532616,MTS,CMAD,0,,1,0,1,S Pleasant View,799,Ancient Oak
8738,F838,Hammersley at Prairie,This flag stop (#F838) is westbound on the 6200 block of Hammersley after Prairie,43.03924,-89.488869,MTS,CMAD,0,,1,270,0,Hammersley,6200,Prairie
8839,F839,Hammersley at Saalsaa,This flag stop (#F839) is eastbound on the 6701 block of Hammersley opposite Saalsaa,43.038886,-89.496543,MTS,CMAD,0,,4,90,0,Hammersley,6701,Saalsaa
8940,F840,Hammersley at Frisch,This flag stop (#F840) is westbound on the 6500 block of Hammersley after Frisch,43.039175,-89.493261,MTS,CMAD,0,,1,270,0,Hammersley,6500,Frisch
8461,F841,Carnwood at McKenna,This flag stop (#F841) is eastbound on the 6999 block of Carnwood after McKenna,43.019618,-89.502752,MTS,CMAD,0,,1,90,1,Carnwood,6999,McKenna
8644,F844,Manchester at McKee,This flag stop (#F844) is southbound on the 3200 block of Manchester after McKee,43.015381,-89.490943,MTS,CMAD,0,,1,180,1,Manchester,3200,McKee
8847,F847,Flagstone at S Pleasant View,This flag stop (#F847) is eastbound on the 8599 block of Flagstone after S Pleasant View,43.024842,-89.532821,MTS,CMAD,0,,1,90,1,Flagstone,8599,S Pleasant View
8428,F848,S Whitney at Raymond,This flag stop (#F848) is southbound on the 2100 block of S Whitney after Raymond,43.031492,-89.476981,MTS,CMAD,0,,1,180,1,S Whitney,2100,Raymond
8949,F849,S Pleasant View at Mid Town,This flag stop (#F849) is northbound on the 1999 block of S Pleasant View after Mid Town,43.031753,-89.532968,MTS,CMAD,0,,1,0,1,S Pleasant View,1999,Mid Town
8253,F853,Prairie at Jacobs,This flag stop (#F853) is northbound on the 1501 block of Prairie before Jacobs,43.036581,-89.488434,MTS,CMAD,0,,3,0,0,Prairie,1501,Jacobs
8594,F854,Hammersley at Lewon,This flag stop (#F854) is westbound on the 5198 block of Hammersley before Lewon,43.039213,-89.467005,MTS,CMAD,0,,3,270,0,Hammersley,5198,Lewon
8855,F855,McKenna at Lancaster,This flag stop (#F855) is northbound on the 2827 block of McKenna after Lancaster,43.022357,-89.502484,MTS,CMAD,0,,1,0,1,McKenna,2827,Lancaster
8956,F856,Prairie at Jacobs,This flag stop (#F856) is southbound on the 1498 block of Prairie before Jacobs,43.036858,-89.488719,MTS,CMAD,0,,3,180,0,Prairie,1498,Jacobs
8259,F859,Carnwood at Maple Grove,This flag stop (#F859) is eastbound on the 6801 block of Carnwood before Maple Grove,43.020005,-89.498965,MTS,CMAD,0,,3,90,1,Carnwood,6801,Maple Grove
8360,F860,Dorchester at McKee,This flag stop (#F860) is southbound on the 3200 block of Dorchester after McKee,43.015427,-89.487933,MTS,CMAD,0,,1,180,0,Dorchester,3200,McKee
8163,F863,Manchester at Hartford,This flag stop (#F863) is northbound on the 3209 block of Manchester before Hartford,43.014916,-89.490634,MTS,CMAD,0,,3,0,1,Manchester,3209,Hartford
8664,F864,Prairie at Hammersley,This flag stop (#F864) is southbound on the 1300 block of Prairie after Hammersley,43.038864,-89.488646,MTS,CMAD,0,,1,180,1,Prairie,1300,Hammersley
8770,F870,Hammersley at Whitcomb,This flag stop (#F870) is westbound on the 5000 block of Hammersley after Whitcomb,43.039196,-89.464389,MTS,CMAD,0,,1,270,1,Hammersley,5000,Whitcomb
8471,F871,Hammersley at McKenna,This flag stop (#F871) is eastbound on the 6799 block of Hammersley after McKenna,43.038715,-89.499356,MTS,CMAD,0,,1,90,0,Hammersley,6799,McKenna
8739,F879,McKenna at Carnwood,This flag stop (#F879) is northbound on the 2999 block of McKenna after Carnwood,43.020011,-89.502974,MTS,CMAD,0,,1,0,1,McKenna,2999,Carnwood
8580,F880,Manchester at Thornebury,This flag stop (#F880) is southbound on the 3234 block of Manchester before Thornebury,43.012615,-89.491002,MTS,CMAD,0,,3,180,1,Manchester,3234,Thornebury
8584,F884,S Pleasant View at Ancient Oak,This flag stop (#F884) is southbound on the 800 block of S Pleasant View after Ancient Oak,43.042836,-89.532924,MTS,CMAD,0,,1,180,1,S Pleasant View,800,Ancient Oak
8985,F885,McKenna at Pilgrim,This flag stop (#F885) is northbound on the 2501 block of McKenna before Pilgrim,43.026989,-89.496851,MTS,CMAD,0,,3,0,1,McKenna,2501,Pilgrim
8388,F888,Carnwood at Maple Grove,This flag stop (#F888) is westbound on the 6800 block of Carnwood after Maple Grove,43.02022,-89.499151,MTS,CMAD,0,,1,270,1,Carnwood,6800,Maple Grove
8389,F889,Mid Town at Mica,This flag stop (#F889) is eastbound on the 8299 block of Mid Town after Mica,43.031273,-89.528562,MTS,CMAD,0,,1,90,1,Mid Town,8299,Mica
8793,F893,S Pleasant View at Flagstone,This flag stop (#F893) is northbound on the 2399 block of S Pleasant View after Flagstone,43.025361,-89.533204,MTS,CMAD,0,,1,0,1,S Pleasant View,2399,Flagstone
8944,F894,Prairie at Lomax,This flag stop (#F894) is southbound on the 1698 block of Prairie before Lomax,43.034719,-89.488791,MTS,CMAD,0,,3,180,0,Prairie,1698,Lomax
9802,F902,N Fair Oaks at Lexington,This flag stop (#F902) is southbound on the 900 block of N Fair Oaks before Lexington,43.110801,-89.330678,MTS,CMAD,0,,3,180,0,N Fair Oaks,900,Lexington
9604,F904,N Thompson at Meadows,This flag stop (#F904) is westbound on the 401 block of N Thompson adjacent Meadows,43.102625,-89.296084,MTS,CMAD,0,,2,270,1,N Thompson,401,Meadows
9111,F911,N Fair Oaks at E Washington,This flag stop (#F911) is northbound on the 1099 block of N Fair Oaks before E Washington,43.11261,-89.330342,MTS,CMAD,0,,3,0,0,N Fair Oaks,1099,E Washington
9612,F912,Wittwer at Milwaukee,This flag stop (#F912) is southbound on the 2 block of Wittwer before Milwaukee,43.098726,-89.310441,MTS,CMAD,0,,3,180,0,Wittwer,2,Milwaukee
9317,F917,Walbridge at Milwaukee,This flag stop (#F917) is northbound on the 1 block of Walbridge after Milwaukee,43.09948,-89.313021,MTS,CMAD,0,,1,0,0,Walbridge,1,Milwaukee
9518,F918,Wittwer at Walbridge,This flag stop (#F918) is southbound on the 298 block of Wittwer after Walbridge,43.102496,-89.311386,MTS,CMAD,0,,1,180,1,Wittwer,298,Walbridge
9323,F923,N Thompson at Meadows,This flag stop (#F923) is eastbound on the 400 block of N Thompson opposite Meadows,43.102419,-89.295985,MTS,CMAD,0,,4,90,1,N Thompson,400,Meadows
9225,F925,E Washington at Schmedeman,This flag stop (#F925) is eastbound on the 3531 block of E Washington before Schmedeman,43.115141,-89.326941,MTS,CMAD,0,,3,90,1,E Washington,3531,Schmedeman
9234,F934,N Thompson at Kurt,This flag stop (#F934) is westbound on the 129 block of N Thompson before Kurt,43.102101,-89.291836,MTS,CMAD,0,,3,270,1,N Thompson,129,Kurt
9740,F940,Commercial N at N Fair Oaks,This flag stop (#F940) is westbound on the 3398 block of Commercial N after N Fair Oaks,43.107077,-89.33114,MTS,CMAD,0,,1,270,1,Commercial N,3398,N Fair Oaks
9750,F950,E Washington at Schmedeman,This flag stop (#F950) is westbound on the 3550 block of E Washington after Schmedeman,43.11533,-89.327423,MTS,CMAD,0,,1,270,1,E Washington,3550,Schmedeman
9652,F952,Swanton at N Thompson,This flag stop (#F952) is southbound on the 398 block of Swanton after N Thompson,43.104151,-89.300749,MTS,CMAD,0,,1,180,1,Swanton,398,N Thompson
9361,F961,Commercial S at N Fair Oaks,This flag stop (#F961) is eastbound on the 3399 block of Commercial S before N Fair Oaks,43.106146,-89.330795,MTS,CMAD,0,,3,90,1,Commercial S,3399,N Fair Oaks
9564,F964,N Fair Oaks at E Washington,This flag stop (#F964) is southbound on the 1098 block of N Fair Oaks after E Washington,43.112332,-89.330638,MTS,CMAD,0,,1,180,0,N Fair Oaks,1098,E Washington
9568,F968,N Thompson at Swanton,This flag stop (#F968) is southbound on the 498 block of N Thompson after Swanton,43.103793,-89.300429,MTS,CMAD,0,,1,180,1,N Thompson,498,Swanton
9880,F980,Swanton at Easley,This flag stop (#F980) is southbound on the 116 block of Swanton after Easley,43.101251,-89.301718,MTS,CMAD,0,,1,180,1,Swanton,116,Easley
9181,F981,N Thompson at Kurt,This flag stop (#F981) is eastbound on the 131 block of N Thompson before Kurt,43.10203,-89.292281,MTS,CMAD,0,,3,90,1,N Thompson,131,Kurt
9693,F993,N Fair Oaks at Lexington,This flag stop (#F993) is northbound on the 899 block of N Fair Oaks before Lexington,43.110389,-89.330394,MTS,CMAD,0,,3,0,0,N Fair Oaks,899,Lexington
17312,L312,Engelhart at Settlement,This flag stop (#L312) is westbound on the 600 block of Engelhart before Settlement,43.029382,-89.376051,MTS,CMAD,0,,3,270,0,Engelhart,600,Settlement
17314,L314,Engelhart at Artesian,This flag stop (#L314) is westbound on the 400 block of Engelhart before Artesian,43.027754,-89.378741,MTS,CMAD,0,,3,270,0,Engelhart,400,Artesian
17319,L319,Crested Owl at Meinders,This flag stop (#L319) is northbound on the 4301 block of Crested Owl before Meinders,43.035407,-89.295764,MTS,CMAD,0,,3,0,0,Crested Owl,4301,Meinders
17328,L328,Dream at Siggelkow,This flag stop (#L328) is southbound on the 4998 block of Dream before Siggelkow,43.026477,-89.282309,MTS,CMAD,0,,3,180,0,Dream,4998,Siggelkow
17343,L343,Roanne at Marsh,This flag stop (#L343) is eastbound on the 5501 block of Roanne after Marsh,43.029757,-89.285658,MTS,CMAD,0,,1,90,0,Roanne,5501,Marsh
17350,L350,Engelhart at Fell,This flag stop (#L350) is westbound on the 898 block of Engelhart after Fell,43.030849,-89.371744,MTS,CMAD,0,,1,270,0,Engelhart,898,Fell
10700,L700,Pflaum at Lafollette High,This flag stop (#L700) is westbound on the 702 block of Pflaum adjacent Lafollette High,43.062197,-89.320103,MTS,CMAD,0,,2,270,1,Pflaum,702,Lafollette High
17703,L703,Cottontail at McLean,This flag stop (#L703) is northbound on the 6199 block of Cottontail before McLean,43.08002,-89.272384,MTS,CMAD,0,,3,0,0,Cottontail,6199,McLean
17709,L709,Dominion at S Sprecher,This flag stop (#L709) is eastbound on the 6499 block of Dominion before S Sprecher,43.091492,-89.267,MTS,CMAD,0,,3,90,1,Dominion,6499,S Sprecher
7811,L711,Amnicon at Cottage Grove,This flag stop (#L711) is northbound on the 911 block of Amnicon after Cottage Grove,43.085646,-89.260469,MTS,CMAD,0,,1,0,0,Amnicon,911,Cottage Grove
17714,L714,McLean at Fredericksburg,This flag stop (#L714) is southbound on the 1100 block of McLean before Fredericksburg,43.084176,-89.273968,MTS,CMAD,0,,3,180,0,McLean,1100,Fredericksburg
17716,L716,McLean at Cottontail,This flag stop (#L716) is southbound on the 1398 block of McLean before Cottontail,43.080271,-89.272396,MTS,CMAD,0,,3,180,0,McLean,1398,Cottontail
17717,L717,Cottontail at Lynchburg,This flag stop (#L717) is northbound on the 6099 block of Cottontail before Lynchburg,43.078197,-89.275129,MTS,CMAD,0,,3,0,0,Cottontail,6099,Lynchburg
17718,L718,Cottontail at Lynchburg,This flag stop (#L718) is southbound on the 6100 block of Cottontail before Lynchburg,43.078528,-89.275054,MTS,CMAD,0,,3,180,0,Cottontail,6100,Lynchburg
17719,L719,McLean at Fredericksburg,This flag stop (#L719) is northbound on the 1101 block of McLean before Fredericksburg,43.083907,-89.273647,MTS,CMAD,0,,3,0,0,McLean,1101,Fredericksburg
7223,L723,Vondron at S Thompson,This flag stop (#L723) is northbound on the 2199 block of Vondron after S Thompson,43.06756,-89.291297,MTS,CMAD,0,,1,0,1,Vondron,2199,S Thompson
17747,L747,Portland at Walbridge,This flag stop (#L747) is eastbound on the 4201 block of Portland after Walbridge,43.096516,-89.312149,MTS,CMAD,0,,1,90,0,Portland,4201,Walbridge
17749,L749,Diamond at Portland,This flag stop (#L749) is eastbound on the 4401 block of Diamond after Portland,43.097792,-89.307442,MTS,CMAD,0,,1,90,0,Diamond,4401,Portland
17753,L753,Diamond at Crystal,This flag stop (#L753) is eastbound on the 4599 block of Diamond before Crystal,43.097609,-89.303626,MTS,CMAD,0,,3,90,1,Diamond,4599,Crystal
7560,L756,Amnicon at Cottage Grove,This flag stop (#L756) is southbound on the 910 block of Amnicon before Cottage Grove,43.08587,-89.260753,MTS,CMAD,0,,3,180,0,Amnicon,910,Cottage Grove
17770,L770,Portland at Walbridge,This flag stop (#L770) is westbound on the 4200 block of Portland before Walbridge,43.096749,-89.312531,MTS,CMAD,0,,3,270,0,Portland,4200,Walbridge
7861,L781,Vondron at Dolores,This flag stop (#L781) is northbound on the 2001 block of Vondron before Dolores,43.070166,-89.291317,MTS,CMAD,0,,3,0,1,Vondron,2001,Dolores
17788,L788,Portland at Diamond,This flag stop (#L788) is westbound on the 4398 block of Portland after Diamond,43.098195,-89.308046,MTS,CMAD,0,,1,270,0,Portland,4398,Diamond
17792,L792,Diamond at Crystal,This flag stop (#L792) is westbound on the 4598 block of Diamond after Crystal,43.097959,-89.303823,MTS,CMAD,0,,1,270,0,Diamond,4598,Crystal
17914,L914,Walbridge at Alvarez,This flag stop (#L914) is southbound on the 2 block of Walbridge before Alvarez,43.099614,-89.313317,MTS,TBLO,0,,3,180,0,Walbridge,2,Alvarez
17921,L921,Wittwer at Milwaukee,This flag stop (#L921) is northbound on the 1 block of Wittwer after Milwaukee,43.09886,-89.310157,MTS,CMAD,0,,1,0,0,Wittwer,1,Milwaukee
17923,L923,Wittwer at Walbridge,This flag stop (#L923) is northbound on the 299 block of Wittwer before Walbridge,43.102728,-89.311274,MTS,CMAD,0,,3,0,0,Wittwer,299,Walbridge
11947,L947,Eagle Crest at Fairview,This flag stop (#L947) is northbound on the 701 block of Eagle Crest after Fairview,43.107204,-89.291184,MTS,TBUR,0,,1,0,0,Eagle Crest,701,Fairview
11951,L951,Prairie Rose at Eagle Crest,This flag stop (#L951) is eastbound on the 5201 block of Prairie Rose before Eagle Crest,43.109425,-89.291131,MTS,CMAD,0,,3,90,0,Prairie Rose,5201,Eagle Crest
11976,L976,Jana at Rockefeller,This flag stop (#L976) is westbound on the 1000 block of Jana opposite Rockefeller,43.11235,-89.298042,MTS,CMAD,0,,4,270,0,Jana,1000,Rockefeller
9811,L981,Swanton at Easley,This flag stop (#L981) is northbound on the 115 block of Swanton before Easley,43.101386,-89.301421,MTS,CMAD,0,,3,0,1,Swanton,115,Easley
11994,L994,Jana at N Thompson,This flag stop (#L994) is southbound on the 800 block of Jana before N Thompson,43.108663,-89.299358,MTS,CMAD,0,,3,180,0,Jana,800,N Thompson
16430,M430,Williamsburg at Danville,This flag stop (#M430) is westbound on the 6000 block of Williamsburg opposite Danville,43.023602,-89.484536,MTS,CMAD,0,,4,270,0,Williamsburg,6000,Danville
16431,M431,Putnam at Sara,This flag stop (#M431) is eastbound on the 6309 block of Putnam after Sara,43.022882,-89.492048,MTS,CMAD,0,,1,90,0,Putnam,6309,Sara
16433,M433,Williamsburg at Prairie,This flag stop (#M433) is eastbound on the 6199 block of Williamsburg after Prairie,43.022875,-89.488496,MTS,CMAD,0,,1,90,0,Williamsburg,6199,Prairie
16434,M434,Williamsburg at Prairie,This flag stop (#M434) is westbound on the 6198 block of Williamsburg before Prairie,43.02309,-89.488681,MTS,CMAD,0,,3,270,0,Williamsburg,6198,Prairie
16435,M435,Williamsburg at Danville,This flag stop (#M435) is eastbound on the 6001 block of Williamsburg before Danville,43.023369,-89.484684,MTS,CMAD,0,,3,90,0,Williamsburg,6001,Danville
16436,M436,Putnam at Sara,This flag stop (#M436) is westbound on the 6310 block of Putnam before Sara,43.023097,-89.492233,MTS,CMAD,0,,3,270,0,Putnam,6310,Sara
10600,M600,S Gammon at Memorial High,This flag stop (#M600) is northbound on the 201 block of S Gammon adjacent Memorial High,43.063995,-89.502396,MTS,CMAD,0,,2,0,1,S Gammon,201,Memorial High
10601,M601,Mid Town at Province Hill,This flag stop (#M601) is eastbound on the 7501 block of Mid Town opposite Province Hill,43.031425,-89.51704,MTS,CMAD,0,,4,90,0,Mid Town,7501,Province Hill
16603,M603,Tramore at Darien,This flag stop (#M603) is eastbound on the 999 block of Tramore before Darien,43.081891,-89.51659,MTS,CMAD,0,,3,90,0,Tramore,999,Darien
16605,M605,Sawmill at Woodmont,This flag stop (#M605) is eastbound on the 7501 block of Sawmill before Woodmont,43.079538,-89.514167,MTS,CMAD,0,,3,90,0,Sawmill,7501,Woodmont
16606,M606,Mica at Flagstone,This flag stop (#M606) is southbound on the 2398 block of Mica before Flagstone,43.025883,-89.529134,MTS,CMAD,0,,3,180,0,Mica,2398,Flagstone
